Size,Items,Support
5,"15,31,40,62,66",0.454944
5,"15,31,40,62,9",0.419900
5,"15,31,40,66,9",0.432416
5,"15,31,48,62,66",0.420213
5,"15,31,62,66,9",0.406133
5,"15,19,29,34,58",0.448373
5,"15,19,29,34,40",0.442115
5,"15,19,29,34,48",0.416145
5,"15,19,29,34,62",0.417710
5,"15,19,29,34,66",0.429287
5,"15,19,29,34,60",0.445244
5,"15,19,29,58,62",0.441489
5,"15,19,29,58,66",0.450250
5,"15,19,29,58,9",0.413016
5,"15,19,29,58,60",0.469024
5,"15,19,29,40,48",0.432728
5,"15,19,29,40,62",0.437422
5,"15,19,29,40,66",0.443680
5,"15,19,29,40,9",0.407071
5,"15,19,29,40,60",0.462140
5,"15,19,29,3,48",0.401126
5,"15,19,29,3,62",0.405820
5,"15,19,29,3,66",0.413642
5,"15,19,29,3,60",0.427722
5,"15,19,29,48,62",0.408949
5,"15,19,29,48,66",0.418023
5,"15,19,29,48,60",0.436796
5,"15,19,29,62,66",0.421151
5,"15,19,34,58,62",0.418961
5,"15,19,34,58,66",0.430225
5,"15,19,34,58,60",0.446183
5,"15,19,34,40,48",0.410826
5,"15,19,34,40,62",0.415832
5,"15,19,34,40,66",0.424593
5,"15,19,34,40,60",0.440238
5,"15,19,34,48,60",0.413955
5,"15,19,34,62,66",0.401439
5,"15,19,58,62,66",0.423655
5,"15,19,40,48,62",0.408636
5,"15,19,40,48,66",0.413642
5,"15,19,40,48,60",0.433354
5,"15,19,40,62,66",0.419587
5,"15,29,34,58,62",0.561014
5,"15,29,34,58,66",0.570088
5,"15,29,34,58,9",0.538486
5,"15,29,34,58,70",0.403004
5,"15,29,34,58,60",0.593867
5,"15,29,34,40,48",0.550688
5,"15,29,34,40,62",0.557259
5,"15,29,34,40,66",0.563830
5,"15,29,34,40,9",0.532541
5,"15,29,34,40,70",0.403317
5,"15,29,34,40,60",0.587297
5,"15,29,34,48,62",0.521277
5,"15,29,34,48,66",0.530663
5,"15,29,34,48,9",0.499061
5,"15,29,34,48,60",0.554443
5,"15,29,34,62,66",0.535982
5,"15,29,34,62,9",0.505319
5,"15,29,34,66,9",0.513767
5,"15,29,58,62,66",0.561327
5,"15,29,58,62,9",0.527222
5,"15,29,58,62,70",0.400814
5,"15,29,58,66,9",0.534105
5,"15,29,40,48,62",0.546308
5,"15,29,40,48,66",0.551314
5,"15,29,40,48,9",0.516583
5,"15,29,40,48,60",0.579161
5,"15,29,40,62,66",0.556633
5,"15,29,40,62,9",0.523467
5,"15,29,40,62,70",0.400814
5,"15,29,40,66,9",0.527847
5,"15,29,3,48,62",0.510951
5,"15,29,3,48,66",0.518148
5,"15,29,3,48,9",0.483417
5,"15,29,3,48,60",0.540363
5,"15,29,3,62,66",0.523467
5,"15,29,3,62,9",0.491239
5,"15,29,3,66,9",0.497810
5,"15,29,48,62,66",0.521589
5,"15,29,48,62,9",0.487484
5,"15,29,48,66,9",0.494681
5,"15,29,62,66,9",0.500313
5,"15,34,58,62,66",0.537234
5,"15,34,58,62,9",0.505945
5,"15,34,58,66,9",0.514080
5,"15,34,40,48,62",0.518773
5,"15,34,40,48,66",0.525344
5,"15,34,40,48,9",0.493429
5,"15,34,40,48,60",0.548811
5,"15,34,40,62,66",0.533479
5,"15,34,40,62,9",0.502816
5,"15,34,40,66,9",0.508448
5,"15,34,48,62,66",0.497497
5,"15,34,48,62,9",0.466208
5,"15,34,48,66,9",0.474656
5,"15,34,62,66,9",0.482791
5,"15,58,62,66,9",0.501564
5,"15,40,48,62,66",0.519399
5,"15,40,48,62,9",0.485607
5,"15,40,48,66,9",0.489362
5,"15,40,62,66,9",0.497810
5,"15,3,48,62,66",0.486233
5,"15,3,48,62,9",0.454005
5,"15,3,48,66,9",0.460576
5,"15,3,62,66,9",0.469024
5,"15,25,48,62,66",0.456508
5,"15,25,48,62,9",0.421777
5,"15,25,48,66,9",0.424280
5,"15,25,62,66,9",0.423655
5,"15,48,62,66,9",0.461827
5,"56,58,62,66,9",0.783479
5,"56,58,62,66,70",0.551627
5,"50,52,58,62,66",0.566646
5,"50,52,58,62,9",0.550375
5,"50,52,58,62,70",0.410200
5,"50,52,58,66,9",0.534731
5,"50,52,62,66,9",0.520964
5,"50,58,62,66,9",0.521902
5,"52,58,62,66,9",0.810075
5,"52,58,62,66,70",0.571652
5,"31,34,58,62,66",0.688048
5,"31,34,58,62,9",0.647997
5,"31,34,58,62,70",0.480914
5,"31,34,58,66,9",0.650188
5,"31,34,58,66,70",0.467772
5,"31,34,40,48,62",0.661765
5,"31,34,40,48,66",0.674280
5,"31,34,40,48,9",0.623592
5,"31,34,40,48,70",0.444931
5,"31,34,40,48,60",0.692741
5,"31,34,40,62,66",0.686483
5,"31,34,40,62,9",0.646746
5,"31,34,40,62,70",0.480914
5,"31,34,40,66,9",0.647685
5,"31,34,40,66,70",0.467772
5,"31,34,48,62,66",0.644243
5,"31,34,48,62,9",0.595745
5,"31,34,48,62,70",0.433041
5,"31,34,48,66,9",0.606383
5,"31,34,48,66,70",0.427409
5,"31,34,62,66,9",0.620463
5,"31,34,62,66,70",0.456508
5,"31,58,62,66,9",0.647059
5,"31,58,62,66,70",0.463392
5,"31,40,48,62,66",0.676471
5,"31,40,48,62,9",0.622653
5,"31,40,48,62,70",0.441489
5,"31,40,48,66,9",0.632353
5,"31,40,48,66,70",0.434606
5,"31,40,62,66,9",0.645181
5,"31,40,62,66,70",0.463392
5,"31,48,62,66,9",0.603254
5,"31,48,62,66,70",0.423029
5,"19,29,34,58,62",0.555382
5,"19,29,34,58,66",0.556946
5,"19,29,34,58,9",0.534731
5,"19,29,34,58,60",0.576658
5,"19,29,34,40,48",0.538798
5,"19,29,34,40,62",0.552253
5,"19,29,34,40,66",0.551314
5,"19,29,34,40,9",0.529412
5,"19,29,34,40,60",0.570713
5,"19,29,34,48,62",0.512829
5,"19,29,34,48,66",0.520964
5,"19,29,34,48,9",0.492491
5,"19,29,34,48,60",0.540676
5,"19,29,34,62,66",0.526596
5,"19,29,34,62,9",0.504693
5,"19,29,34,66,9",0.506258
5,"19,29,58,62,66",0.550688
5,"19,29,58,62,9",0.525031
5,"19,29,58,66,9",0.524093
5,"19,29,40,48,62",0.535670
5,"19,29,40,48,66",0.538486
5,"19,29,40,48,9",0.506884
5,"19,29,40,48,60",0.560701
5,"19,29,40,62,66",0.546621
5,"19,29,40,62,9",0.521902
5,"19,29,40,66,9",0.518461
5,"19,29,3,48,62",0.494994
5,"19,29,3,48,66",0.499687
5,"19,29,3,48,9",0.469024
5,"19,29,3,48,60",0.517209
5,"19,29,3,62,66",0.507509
5,"19,29,3,62,9",0.481852
5,"19,29,3,66,9",0.482791
5,"19,29,48,62,66",0.514393
5,"19,29,48,62,9",0.482478
5,"19,29,48,66,9",0.488110
5,"19,29,62,66,9",0.495307
5,"19,34,58,62,66",0.527847
5,"19,34,58,62,9",0.505319
5,"19,34,58,66,9",0.506571
5,"19,34,40,48,62",0.510951
5,"19,34,40,48,66",0.516270
5,"19,34,40,48,9",0.487484
5,"19,34,40,48,60",0.535670
5,"19,34,40,62,66",0.524718
5,"19,34,40,62,9",0.502816
5,"19,34,40,66,9",0.501564
5,"19,34,48,62,66",0.491552
5,"19,34,48,62,9",0.462766
5,"19,34,48,66,9",0.470588
5,"19,34,62,66,9",0.478098
5,"19,58,62,66,9",0.496558
5,"19,40,48,62,66",0.512829
5,"19,40,48,62,9",0.481852
5,"19,40,48,66,9",0.483417
5,"19,40,62,66,9",0.493429
5,"19,3,48,62,66",0.473717
5,"19,3,48,62,9",0.444305
5,"19,3,48,66,9",0.448999
5,"19,3,62,66,9",0.458698
5,"19,25,48,62,66",0.462766
5,"19,25,48,62,9",0.429912
5,"19,25,48,66,9",0.431477
5,"19,25,62,66,9",0.430851
5,"19,48,62,66,9",0.460263
5,"11,29,34,58,62",0.596058
5,"11,29,34,58,66",0.585419
5,"11,29,34,58,9",0.585106
5,"11,29,34,58,70",0.430538
5,"11,29,34,58,60",0.613892
5,"11,29,34,40,48",0.561640
5,"11,29,34,40,62",0.592303
5,"11,29,34,40,66",0.579161
5,"11,29,34,40,9",0.579161
5,"11,29,34,40,70",0.430851
5,"11,29,34,40,60",0.607322
5,"11,29,34,48,62",0.538798
5,"11,29,34,48,66",0.539424
5,"11,29,34,48,9",0.528160
5,"11,29,34,48,60",0.563204
5,"11,29,34,62,66",0.557572
5,"11,29,34,62,9",0.556320
5,"11,29,34,62,70",0.418023
5,"11,29,34,66,9",0.548498
5,"11,29,58,62,66",0.586984
5,"11,29,58,62,9",0.584481
5,"11,29,58,62,70",0.429599
5,"11,29,58,66,9",0.575094
5,"11,29,58,66,70",0.408010
5,"11,29,40,48,62",0.567272
5,"11,29,40,48,66",0.563517
5,"11,29,40,48,9",0.551314
5,"11,29,40,48,60",0.590738
5,"11,29,40,62,66",0.582290
5,"11,29,40,62,9",0.580726
5,"11,29,40,62,70",0.429599
5,"11,29,40,66,9",0.568836
5,"11,29,40,66,70",0.408323
5,"11,29,3,48,62",0.518773
5,"11,29,3,48,66",0.517209
5,"11,29,3,48,9",0.506884
5,"11,29,3,48,60",0.539424
5,"11,29,3,62,66",0.535670
5,"11,29,3,62,9",0.534105
5,"11,29,3,66,9",0.526909
5,"11,29,48,62,66",0.540676
5,"11,29,48,62,9",0.527222
5,"11,29,48,66,9",0.529099
5,"11,29,62,66,9",0.545995
5,"11,34,58,62,66",0.558824
5,"11,34,58,62,9",0.556946
5,"11,34,58,62,70",0.418023
5,"11,34,58,66,9",0.548811
5,"11,34,40,48,62",0.536295
5,"11,34,40,48,66",0.534105
5,"11,34,40,48,9",0.522528
5,"11,34,40,48,60",0.557572
5,"11,34,40,62,66",0.555069
5,"11,34,40,62,9",0.553817
5,"11,34,40,62,70",0.418023
5,"11,34,40,66,9",0.543179
5,"11,34,48,62,66",0.512516
5,"11,34,48,62,9",0.499687
5,"11,34,48,66,9",0.502816
5,"11,34,62,66,9",0.521589
5,"11,58,62,66,9",0.547247
5,"11,40,48,62,66",0.538486
5,"11,40,48,62,9",0.525970
5,"11,40,48,66,9",0.523780
5,"11,40,62,66,9",0.543492
5,"11,3,48,62,66",0.491865
5,"11,3,48,62,9",0.481852
5,"11,3,48,66,9",0.483104
5,"11,3,62,66,9",0.502503
5,"11,25,48,62,66",0.469024
5,"11,25,48,62,9",0.454631
5,"11,25,48,66,9",0.452441
5,"11,25,62,66,9",0.456195
5,"11,48,62,66,9",0.500939
5,"23,29,34,58,62",0.512829
5,"23,29,34,58,66",0.493116
5,"23,29,34,58,9",0.486546
5,"23,29,34,58,60",0.527222
5,"23,29,34,40,48",0.511890
5,"23,29,34,40,62",0.512829
5,"23,29,34,40,66",0.493116
5,"23,29,34,40,9",0.486233
5,"23,29,34,40,60",0.526909
5,"23,29,34,48,62",0.484043
5,"23,29,34,48,66",0.475282
5,"23,29,34,48,9",0.457760
5,"23,29,34,48,60",0.504693
5,"23,29,34,62,66",0.466834
5,"23,29,34,62,9",0.460889
5,"23,29,34,66,9",0.441802
5,"23,29,58,62,66",0.486233
5,"23,29,58,62,9",0.479349
5,"23,29,58,66,9",0.457760
5,"23,29,40,48,62",0.507822
5,"23,29,40,48,66",0.495932
5,"23,29,40,48,9",0.477159
5,"23,29,40,48,60",0.529412
5,"23,29,40,62,66",0.486233
5,"23,29,40,62,9",0.479349
5,"23,29,40,66,9",0.457760
5,"23,29,3,48,62",0.501564
5,"23,29,3,48,66",0.495932
5,"23,29,3,48,9",0.469962
5,"23,29,3,48,60",0.523154
5,"23,29,3,62,66",0.486233
5,"23,29,3,62,9",0.470588
5,"23,29,3,66,9",0.457760
5,"23,29,48,62,66",0.468398
5,"23,29,48,62,9",0.450563
5,"23,29,48,66,9",0.439925
5,"23,29,62,66,9",0.432728
5,"23,34,58,62,66",0.466834
5,"23,34,58,62,9",0.460889
5,"23,34,58,66,9",0.441802
5,"23,34,40,48,62",0.484043
5,"23,34,40,48,66",0.475282
5,"23,34,40,48,9",0.457447
5,"23,34,40,48,60",0.504380
5,"23,34,40,62,66",0.466834
5,"23,34,40,62,9",0.460889
5,"23,34,40,66,9",0.441802
5,"23,34,48,62,66",0.448999
5,"23,34,48,62,9",0.432103
5,"23,34,48,66,9",0.423967
5,"23,34,62,66,9",0.418023
5,"23,58,62,66,9",0.432728
5,"23,40,48,62,66",0.468398
5,"23,40,48,62,9",0.451815
5,"23,40,48,66,9",0.439925
5,"23,40,62,66,9",0.432728
5,"23,3,48,62,66",0.468398
5,"23,3,48,62,9",0.444305
5,"23,3,48,66,9",0.439925
5,"23,3,62,66,9",0.432728
5,"23,25,48,62,66",0.405820
5,"23,48,62,66,9",0.414894
5,"29,34,58,62,66",0.864205
5,"29,34,58,62,9",0.824468
5,"29,34,58,62,70",0.601377
5,"29,34,58,66,9",0.815707
5,"29,34,58,66,70",0.577910
5,"29,34,40,48,62",0.849186
5,"29,34,40,48,66",0.848874
5,"29,34,40,48,9",0.797247
5,"29,34,40,48,70",0.563204
5,"29,34,40,48,60",0.877972
5,"29,34,40,62,66",0.860451
5,"29,34,40,62,9",0.821339
5,"29,34,40,62,70",0.601377
5,"29,34,40,66,9",0.810075
5,"29,34,40,66,70",0.578223
5,"29,34,48,62,66",0.817897
5,"29,34,48,62,9",0.767209
5,"29,34,48,62,70",0.548498
5,"29,34,48,66,9",0.769712
5,"29,34,48,66,70",0.535357
5,"29,34,62,66,9",0.781602
5,"29,34,62,66,70",0.564456
5,"29,58,62,66,9",0.811327
5,"29,58,62,66,70",0.573529
5,"29,40,48,62,66",0.851377
5,"29,40,48,62,9",0.796934
5,"29,40,48,62,70",0.560075
5,"29,40,48,66,9",0.795369
5,"29,40,48,66,70",0.544743
5,"29,40,62,66,9",0.807572
5,"29,40,62,66,70",0.573529
5,"29,3,48,62,66",0.766896
5,"29,3,48,62,9",0.719962
5,"29,3,48,62,70",0.519712
5,"29,3,48,66,9",0.722153
5,"29,3,48,66,70",0.503755
5,"29,3,62,66,9",0.734355
5,"29,3,62,66,70",0.534731
5,"29,48,62,66,9",0.765019
5,"29,48,62,66,70",0.530663
5,"34,58,62,66,9",0.782228
5,"34,58,62,66,70",0.564456
5,"34,40,48,62,66",0.815394
5,"34,40,48,62,9",0.764706
5,"34,40,48,62,70",0.548498
5,"34,40,48,66,9",0.764393
5,"34,40,48,66,70",0.535357
5,"34,40,62,66,9",0.779099
5,"34,40,62,66,70",0.564456
5,"34,48,62,66,9",0.735920
5,"34,48,62,66,70",0.521589
5,"14,40,48,62,66",0.434606
5,"14,25,48,62,66",0.411765
5,"13,58,62,66,9",0.431477
5,"13,40,48,62,66",0.419274
5,"13,40,48,62,9",0.435857
5,"13,40,48,66,9",0.428348
5,"13,40,62,66,9",0.431477
5,"40,48,62,66,9",0.762516
5,"40,48,62,66,70",0.530663
5,"3,48,62,66,9",0.690551
5,"3,48,62,66,70",0.494368
5,"25,48,62,66,9",0.691802
5,"25,48,62,66,70",0.467772
7,"46,5,54,56,58,62,66",0.451502
7,"46,5,54,56,58,62,9",0.439612
7,"46,5,54,56,58,66,9",0.425219
7,"46,5,54,56,62,66,9",0.411139
7,"46,5,54,58,62,66,9",0.422403
7,"46,5,56,58,62,66,9",0.578223
7,"46,5,50,52,58,62,66",0.416771
7,"46,5,52,58,62,66,9",0.602003
7,"46,5,52,58,62,66,70",0.411139
7,"46,54,56,58,62,66,9",0.435544
7,"46,50,52,58,62,66,9",0.404568
7,"5,54,56,58,62,66,9",0.518148
7,"5,50,52,58,62,66,9",0.492804
7,"21,36,42,44,56,58,62",0.438673
7,"21,36,42,44,56,58,66",0.429287
7,"21,36,42,44,56,58,9",0.414268
7,"21,36,42,44,56,58,60",0.448060
7,"21,36,42,44,56,62,66",0.413642
7,"21,36,42,44,52,58,62",0.462766
7,"21,36,42,44,52,58,66",0.459950
7,"21,36,42,44,52,58,9",0.434606
7,"21,36,42,44,52,58,60",0.478723
7,"21,36,42,44,52,62,66",0.437735
7,"21,36,42,44,52,62,9",0.412078
7,"21,36,42,44,52,66,9",0.408949
7,"21,36,42,44,58,62,66",0.439299
7,"21,36,42,44,58,62,9",0.413329
7,"21,36,42,44,58,66,9",0.409887
7,"21,36,42,44,48,62,66",0.423342
7,"21,36,42,56,58,62,66",0.489049
7,"21,36,42,56,58,62,9",0.465582
7,"21,36,42,56,58,66,9",0.464330
7,"21,36,42,56,62,66,9",0.441489
7,"21,36,42,52,58,62,66",0.515332
7,"21,36,42,52,58,62,9",0.482165
7,"21,36,42,52,58,66,9",0.487797
7,"21,36,42,52,62,66,9",0.458073
7,"21,36,42,58,62,66,9",0.459324
7,"21,36,42,48,62,66,9",0.443367
7,"21,36,44,56,58,62,66",0.472778
7,"21,36,44,56,58,62,9",0.460263
7,"21,36,44,56,58,66,9",0.444931
7,"21,36,44,56,62,66,9",0.427096
7,"21,36,44,52,58,62,66",0.500939
7,"21,36,44,52,58,62,9",0.478411
7,"21,36,44,52,58,66,9",0.468398
7,"21,36,44,52,62,66,9",0.445244
7,"21,36,44,58,62,66,9",0.447434
7,"21,36,44,48,62,66,9",0.428035
7,"21,36,56,58,62,66,9",0.511890
7,"21,36,52,58,62,66,9",0.531289
7,"21,36,40,48,62,66,9",0.510325
7,"21,42,44,56,58,62,66",0.428974
7,"21,42,44,56,58,62,9",0.412078
7,"21,42,44,56,58,66,9",0.403630
7,"21,42,44,52,58,62,66",0.453066
7,"21,42,44,52,58,62,9",0.427409
7,"21,42,44,52,58,66,9",0.423967
7,"21,42,44,52,62,66,9",0.403317
7,"21,42,44,58,62,66,9",0.404568
7,"21,42,56,58,62,66,9",0.456821
7,"21,42,52,58,62,66,9",0.473404
7,"21,44,56,58,62,66,9",0.443992
7,"21,44,52,58,62,66,9",0.462140
7,"21,27,29,34,58,62,66",0.406446
7,"21,27,29,34,40,48,62",0.407697
7,"21,27,29,34,40,48,66",0.415207
7,"21,27,29,34,40,48,60",0.429599
7,"21,27,29,34,40,62,66",0.402691
7,"21,27,29,40,48,62,66",0.408949
7,"21,31,34,58,62,66,9",0.418961
7,"21,31,34,40,48,62,66",0.435232
7,"21,31,34,40,48,62,9",0.401439
7,"21,31,34,40,48,66,9",0.415207
7,"21,31,34,40,62,66,9",0.417710
7,"21,31,40,48,62,66,9",0.405820
7,"21,29,34,58,62,66,9",0.529412
7,"21,29,34,40,48,62,66",0.552253
7,"21,29,34,40,48,62,9",0.518148
7,"21,29,34,40,48,66,9",0.524406
7,"21,29,34,40,62,66,9",0.526283
7,"21,29,34,48,62,66,9",0.497810
7,"21,29,40,48,62,66,9",0.513767
7,"21,29,3,48,62,66,9",0.465582
7,"21,34,40,48,62,66,9",0.495307
7,"36,42,44,56,58,62,66",0.594806
7,"36,42,44,56,58,62,9",0.566333
7,"36,42,44,56,58,62,70",0.405194
7,"36,42,44,56,58,66,9",0.553817
7,"36,42,44,56,62,66,9",0.537860
7,"36,42,44,52,58,62,66",0.622966
7,"36,42,44,52,58,62,9",0.584793
7,"36,42,44,52,58,62,70",0.418023
7,"36,42,44,52,58,66,9",0.577597
7,"36,42,44,52,58,66,70",0.404568
7,"36,42,44,52,62,66,9",0.556320
7,"36,42,44,58,62,66,9",0.557885
7,"36,42,44,48,62,66,9",0.537860
7,"36,42,56,58,62,66,9",0.650814
7,"36,42,56,58,62,66,70",0.463392
7,"36,42,50,52,58,62,66",0.463079
7,"36,42,50,52,58,62,9",0.442428
7,"36,42,50,52,58,66,9",0.437109
7,"36,42,50,52,62,66,9",0.425219
7,"36,42,50,58,62,66,9",0.425532
7,"36,42,52,58,62,66,9",0.673655
7,"36,42,52,58,62,66,70",0.479975
7,"36,44,56,58,62,66,9",0.614831
7,"36,44,56,58,62,66,70",0.424593
7,"36,44,50,52,58,62,66",0.438986
7,"36,44,50,52,58,62,9",0.434919
7,"36,44,50,52,58,66,9",0.413642
7,"36,44,50,52,62,66,9",0.407697
7,"36,44,50,58,62,66,9",0.408636
7,"36,44,52,58,62,66,9",0.636733
7,"36,44,52,58,62,66,70",0.440864
7,"36,38,56,58,62,66,9",0.533479
7,"36,38,56,58,62,66,70",0.468085
7,"36,38,50,52,58,62,66",0.404568
7,"36,38,52,58,62,66,9",0.551940
7,"36,38,52,58,62,66,70",0.485607
7,"36,38,40,48,62,66,9",0.531915
7,"36,38,40,48,62,66,70",0.465895
7,"36,50,52,58,62,66,9",0.497184
7,"42,44,56,58,62,66,9",0.562578
7,"42,44,56,58,62,66,70",0.404255
7,"42,44,52,58,62,66,9",0.581039
7,"42,44,52,58,62,66,70",0.417084
7,"42,50,52,58,62,66,9",0.447121
7,"44,50,52,58,62,66,9",0.428348
7,"17,38,56,58,62,66,9",0.427722
7,"17,38,56,58,62,66,70",0.400188
7,"17,38,52,58,62,66,9",0.442115
7,"17,38,52,58,62,66,70",0.414268
7,"17,38,40,48,62,66,9",0.403004
7,"17,27,56,58,62,66,9",0.425532
7,"17,27,52,58,62,66,9",0.435544
7,"17,27,29,34,58,62,66",0.452441
7,"17,27,29,34,58,62,9",0.445244
7,"17,27,29,34,58,66,9",0.446809
7,"17,27,29,34,40,48,62",0.455569
7,"17,27,29,34,40,48,66",0.458698
7,"17,27,29,34,40,48,9",0.446809
7,"17,27,29,34,40,48,60",0.479349
7,"17,27,29,34,40,62,66",0.448686
7,"17,27,29,34,40,62,9",0.442115
7,"17,27,29,34,40,66,9",0.441176
7,"17,27,29,34,48,62,66",0.433667
7,"17,27,29,34,48,62,9",0.423342
7,"17,27,29,34,48,66,9",0.428348
7,"17,27,29,34,62,66,9",0.418335
7,"17,27,29,58,62,66,9",0.438048
7,"17,27,29,40,48,62,66",0.454005
7,"17,27,29,40,48,62,9",0.443054
7,"17,27,29,40,48,66,9",0.443680
7,"17,27,29,40,62,66,9",0.434293
7,"17,27,29,3,48,62,66",0.425219
7,"17,27,29,3,48,62,9",0.413329
7,"17,27,29,3,48,66,9",0.416771
7,"17,27,29,3,62,66,9",0.406758
7,"17,27,29,48,62,66,9",0.419274
7,"17,27,34,58,62,66,9",0.418335
7,"17,27,34,40,48,62,66",0.429912
7,"17,27,34,40,48,62,9",0.420213
7,"17,27,34,40,48,66,9",0.422403
7,"17,27,34,40,62,66,9",0.415207
7,"17,27,40,48,62,66,9",0.415519
7,"17,31,34,58,62,66,9",0.488736
7,"17,31,34,40,48,62,66",0.489987
7,"17,31,34,40,48,62,9",0.464643
7,"17,31,34,40,48,66,9",0.473404
7,"17,31,34,40,62,66,9",0.487484
7,"17,31,34,48,62,66,9",0.447121
7,"17,31,40,48,62,66,9",0.463392
7,"17,19,29,34,58,62,66",0.526596
7,"17,19,29,34,58,62,9",0.504693
7,"17,19,29,34,58,66,9",0.505945
7,"17,19,29,34,40,48,62",0.509700
7,"17,19,29,34,40,48,66",0.515019
7,"17,19,29,34,40,48,9",0.486859
7,"17,19,29,34,40,48,60",0.534418
7,"17,19,29,34,40,62,66",0.523467
7,"17,19,29,34,40,62,9",0.502190
7,"17,19,29,34,40,66,9",0.500939
7,"17,19,29,34,48,62,66",0.490300
7,"17,19,29,34,48,62,9",0.462140
7,"17,19,29,34,48,66,9",0.469962
7,"17,19,29,34,62,66,9",0.477472
7,"17,19,29,58,62,66,9",0.495307
7,"17,19,29,40,48,62,66",0.510325
7,"17,19,29,40,48,62,9",0.479349
7,"17,19,29,40,48,66,9",0.482165
7,"17,19,29,40,62,66,9",0.492178
7,"17,19,29,3,48,62,66",0.473717
7,"17,19,29,3,48,62,9",0.444305
7,"17,19,29,3,48,66,9",0.448999
7,"17,19,29,3,62,66,9",0.458698
7,"17,19,29,48,62,66,9",0.459011
7,"17,19,34,58,62,66,9",0.478098
7,"17,19,34,40,48,62,66",0.488423
7,"17,19,34,40,48,62,9",0.460263
7,"17,19,34,40,48,66,9",0.465269
7,"17,19,34,40,62,66,9",0.475594
7,"17,19,34,48,62,66,9",0.441802
7,"17,19,40,48,62,66,9",0.457134
7,"17,19,3,48,62,66,9",0.424906
7,"17,19,25,48,62,66,9",0.406133
7,"17,29,34,58,62,66,9",0.611076
7,"17,29,34,58,62,66,70",0.460263
7,"17,29,34,40,48,62,66",0.617021
7,"17,29,34,40,48,62,9",0.594493
7,"17,29,34,40,48,62,70",0.444931
7,"17,29,34,40,48,66,9",0.594493
7,"17,29,34,40,48,66,70",0.432103
7,"17,29,34,40,62,66,9",0.607947
7,"17,29,34,40,62,66,70",0.460263
7,"17,29,34,48,62,66,9",0.566959
7,"17,29,34,48,62,66,70",0.419274
7,"17,29,40,48,62,66,9",0.584481
7,"17,29,40,48,62,66,70",0.428348
7,"17,29,3,48,62,66,9",0.545369
7,"17,34,40,48,62,66,9",0.564456
7,"17,34,40,48,62,66,70",0.419274
7,"27,31,34,40,48,62,66",0.410826
7,"27,29,34,58,62,66,9",0.528473
7,"27,29,34,40,48,62,66",0.556008
7,"27,29,34,40,48,62,9",0.530350
7,"27,29,34,40,48,66,9",0.532228
7,"27,29,34,40,62,66,9",0.525344
7,"27,29,34,48,62,66,9",0.508448
7,"27,29,40,48,62,66,9",0.531602
7,"27,29,3,48,62,66,9",0.482791
7,"27,34,40,48,62,66,9",0.505319
7,"15,19,29,34,58,62,66",0.400188
7,"15,19,29,34,40,48,60",0.406446
7,"15,29,34,58,62,66,9",0.482165
7,"15,29,34,40,48,62,66",0.492491
7,"15,29,34,40,48,62,9",0.462453
7,"15,29,34,40,48,66,9",0.468085
7,"15,29,34,40,62,66,9",0.479036
7,"15,29,34,48,62,66,9",0.442428
7,"15,29,40,48,62,66,9",0.456821
7,"15,29,3,48,62,66,9",0.431790
7,"15,34,40,48,62,66,9",0.439925
7,"31,34,40,48,62,66,9",0.575407
7,"31,34,40,48,62,66,70",0.416145
7,"19,29,34,58,62,66,9",0.477472
7,"19,29,34,40,48,62,66",0.487171
7,"19,29,34,40,48,62,9",0.459637
7,"19,29,34,40,48,66,9",0.464643
7,"19,29,34,40,62,66,9",0.474969
7,"19,29,34,48,62,66,9",0.441176
7,"19,29,40,48,62,66,9",0.455882
7,"19,29,3,48,62,66,9",0.424906
7,"19,34,40,48,62,66,9",0.439299
7,"11,29,34,58,62,66,9",0.520964
7,"11,29,34,40,48,62,66",0.507509
7,"11,29,34,40,48,62,9",0.495932
7,"11,29,34,40,48,66,9",0.496245
7,"11,29,34,40,62,66,9",0.517835
7,"11,29,34,48,62,66,9",0.474656
7,"11,29,40,48,62,66,9",0.495932
7,"11,29,3,48,62,66,9",0.458698
7,"11,34,40,48,62,66,9",0.472153
7,"23,29,34,58,62,66,9",0.418023
7,"23,29,34,40,48,62,66",0.448999
7,"23,29,34,40,48,62,9",0.432103
7,"23,29,34,40,48,66,9",0.423967
7,"23,29,34,40,62,66,9",0.418023
7,"23,29,34,48,62,66,9",0.400188
7,"23,29,40,48,62,66,9",0.414894
7,"23,29,3,48,62,66,9",0.414894
7,"23,34,40,48,62,66,9",0.400188
7,"29,34,40,48,62,66,9",0.732165
7,"29,34,40,48,62,66,70",0.521589
8,"46,5,54,56,58,62,66,9",0.411139
8,"21,36,42,44,56,58,62,66",0.413642
8,"21,36,42,44,52,58,62,66",0.437735
8,"21,36,42,44,52,58,62,9",0.412078
8,"21,36,42,44,52,58,66,9",0.408636
8,"21,36,42,56,58,62,66,9",0.441489
8,"21,36,42,52,58,62,66,9",0.458073
8,"21,36,44,56,58,62,66,9",0.427096
8,"21,36,44,52,58,62,66,9",0.445244
8,"21,42,44,52,58,62,66,9",0.403317
8,"21,29,34,40,48,62,66,9",0.494681
8,"36,42,44,56,58,62,66,9",0.537860
8,"36,42,44,52,58,62,66,9",0.556320
8,"36,42,50,52,58,62,66,9",0.425219
8,"36,44,50,52,58,62,66,9",0.407697
8,"17,27,29,34,58,62,66,9",0.418335
