Size,Items,Support
7,"pos11_31,pos13_37,pos19_55,pos25_75,pos26_76,pos41_121,pos6_16",0.467768
7,"pos11_31,pos13_37,pos19_55,pos25_75,pos26_76,pos41_121,pos7_19",0.486182
7,"pos11_31,pos13_37,pos19_55,pos25_75,pos26_76,pos41_121,pos5_13",0.430451
7,"pos11_31,pos13_37,pos19_55,pos25_75,pos26_76,pos6_16,pos7_19",0.504522
7,"pos11_31,pos13_37,pos19_55,pos25_75,pos26_76,pos35_103,pos7_19",0.491082
7,"pos11_31,pos13_37,pos19_55,pos25_75,pos26_76,pos35_103,pos36_106",0.496692
7,"pos11_31,pos13_37,pos19_55,pos25_75,pos26_76,pos35_103,pos5_13",0.435321
7,"pos11_31,pos13_37,pos19_55,pos25_75,pos26_76,pos35_103,pos40_118",0.405702
7,"pos11_31,pos13_37,pos19_55,pos25_75,pos26_76,pos36_106,pos5_13",0.457806
7,"pos11_31,pos13_37,pos19_55,pos25_75,pos26_76,pos36_106,pos40_118",0.427876
7,"pos11_31,pos13_37,pos19_55,pos25_75,pos26_76,pos30_88,pos4_10",0.406605
7,"pos11_31,pos13_37,pos19_55,pos25_75,pos26_76,pos30_88,pos31_91",0.528546
7,"pos11_31,pos13_37,pos19_55,pos25_75,pos26_76,pos30_88,pos5_13",0.466969
7,"pos11_31,pos13_37,pos19_55,pos25_75,pos26_76,pos30_88,pos40_118",0.437038
7,"pos11_31,pos13_37,pos19_55,pos25_75,pos26_76,pos4_10,pos5_13",0.406605
7,"pos11_31,pos13_37,pos19_55,pos25_75,pos26_76,pos31_91,pos5_13",0.466969
7,"pos11_31,pos13_37,pos19_55,pos25_75,pos26_76,pos31_91,pos40_118",0.437038
7,"pos11_31,pos13_37,pos19_55,pos25_75,pos43_127,pos6_16,pos9_25",0.566440
7,"pos11_31,pos13_37,pos19_55,pos25_75,pos43_127,pos6_16,pos7_19",0.858490
7,"pos11_31,pos13_37,pos19_55,pos25_75,pos43_127,pos4_10,pos5_13",0.714981
7,"pos11_31,pos13_37,pos19_55,pos25_75,pos41_121,pos6_16,pos9_25",0.530604
7,"pos11_31,pos13_37,pos19_55,pos25_75,pos41_121,pos6_16,pos7_19",0.811907
7,"pos11_31,pos13_37,pos19_55,pos25_75,pos41_121,pos4_10,pos5_13",0.670116
7,"pos11_31,pos13_37,pos19_55,pos25_75,pos33_97,pos35_103,pos7_19",0.655032
7,"pos11_31,pos13_37,pos19_55,pos25_75,pos33_97,pos35_103,pos36_106",0.662448
7,"pos11_31,pos13_37,pos19_55,pos25_75,pos33_97,pos35_103,pos4_10",0.508311
7,"pos11_31,pos13_37,pos19_55,pos25_75,pos33_97,pos35_103,pos5_13",0.583226
7,"pos11_31,pos13_37,pos19_55,pos25_75,pos33_97,pos35_103,pos40_118",0.552186
7,"pos11_31,pos13_37,pos19_55,pos25_75,pos33_97,pos36_106,pos4_10",0.508311
7,"pos11_31,pos13_37,pos19_55,pos25_75,pos33_97,pos36_106,pos5_13",0.583226
7,"pos11_31,pos13_37,pos19_55,pos25_75,pos33_97,pos36_106,pos40_118",0.552186
7,"pos11_31,pos13_37,pos19_55,pos25_75,pos33_97,pos4_10,pos5_13",0.508311
7,"pos11_31,pos13_37,pos19_55,pos25_75,pos35_103,pos36_106,pos4_10",0.677680
7,"pos11_31,pos13_37,pos19_55,pos25_75,pos35_103,pos36_106,pos5_13",0.766508
7,"pos11_31,pos13_37,pos19_55,pos25_75,pos35_103,pos36_106,pos40_118",0.728481
7,"pos11_31,pos13_37,pos19_55,pos25_75,pos35_103,pos4_10,pos5_13",0.677680
7,"pos11_31,pos13_37,pos19_55,pos25_75,pos36_106,pos4_10,pos5_13",0.705567
7,"pos11_31,pos13_37,pos19_55,pos25_75,pos30_88,pos4_10,pos5_13",0.707181
7,"pos11_31,pos13_37,pos19_55,pos25_75,pos30_88,pos31_91,pos5_13",0.796986
7,"pos11_31,pos13_37,pos19_55,pos25_75,pos30_88,pos31_91,pos40_118",0.758648
7,"pos11_31,pos13_37,pos19_55,pos29_85,pos43_127,pos6_16,pos9_25",0.545806
7,"pos11_31,pos13_37,pos19_55,pos29_85,pos43_127,pos6_16,pos7_19",0.832127
7,"pos11_31,pos13_37,pos19_55,pos29_85,pos43_127,pos4_10,pos5_13",0.689891
7,"pos11_31,pos13_37,pos19_55,pos29_85,pos41_121,pos6_16,pos9_25",0.509969
7,"pos11_31,pos13_37,pos19_55,pos29_85,pos41_121,pos6_16,pos7_19",0.785544
7,"pos11_31,pos13_37,pos19_55,pos29_85,pos41_121,pos4_10,pos5_13",0.645026
7,"pos11_31,pos13_37,pos19_55,pos29_85,pos33_97,pos35_103,pos7_19",0.630860
7,"pos11_31,pos13_37,pos19_55,pos29_85,pos33_97,pos35_103,pos36_106",0.638276
7,"pos11_31,pos13_37,pos19_55,pos29_85,pos33_97,pos35_103,pos4_10",0.485412
7,"pos11_31,pos13_37,pos19_55,pos29_85,pos33_97,pos35_103,pos5_13",0.559261
7,"pos11_31,pos13_37,pos19_55,pos29_85,pos33_97,pos35_103,pos40_118",0.528472
7,"pos11_31,pos13_37,pos19_55,pos29_85,pos33_97,pos36_106,pos4_10",0.485412
7,"pos11_31,pos13_37,pos19_55,pos29_85,pos33_97,pos36_106,pos5_13",0.559261
7,"pos11_31,pos13_37,pos19_55,pos29_85,pos33_97,pos36_106,pos40_118",0.528472
7,"pos11_31,pos13_37,pos19_55,pos29_85,pos33_97,pos4_10,pos5_13",0.485412
7,"pos11_31,pos13_37,pos19_55,pos29_85,pos35_103,pos36_106,pos4_10",0.652590
7,"pos11_31,pos13_37,pos19_55,pos29_85,pos35_103,pos36_106,pos5_13",0.740353
7,"pos11_31,pos13_37,pos19_55,pos29_85,pos35_103,pos36_106,pos40_118",0.702577
7,"pos11_31,pos13_37,pos19_55,pos29_85,pos35_103,pos4_10,pos5_13",0.652590
7,"pos11_31,pos13_37,pos19_55,pos29_85,pos36_106,pos4_10,pos5_13",0.680477
7,"pos11_31,pos13_37,pos19_55,pos29_85,pos30_88,pos4_10,pos5_13",0.691253
7,"pos11_31,pos13_37,pos19_55,pos29_85,pos30_88,pos31_91,pos5_13",0.780141
7,"pos11_31,pos13_37,pos19_55,pos29_85,pos30_88,pos31_91,pos40_118",0.742055
7,"pos11_31,pos13_37,pos19_55,pos26_76,pos43_127,pos6_16,pos7_19",0.507364
7,"pos11_31,pos13_37,pos19_55,pos26_76,pos43_127,pos4_10,pos5_13",0.409447
7,"pos11_31,pos13_37,pos19_55,pos26_76,pos41_121,pos6_16,pos7_19",0.471809
7,"pos11_31,pos13_37,pos19_55,pos26_76,pos35_103,pos36_106,pos5_13",0.439362
7,"pos11_31,pos13_37,pos19_55,pos26_76,pos35_103,pos36_106,pos40_118",0.409743
7,"pos11_31,pos13_37,pos19_55,pos26_76,pos36_106,pos4_10,pos5_13",0.401631
7,"pos11_31,pos13_37,pos19_55,pos26_76,pos30_88,pos4_10,pos5_13",0.410646
7,"pos11_31,pos13_37,pos19_55,pos26_76,pos30_88,pos31_91,pos5_13",0.471010
7,"pos11_31,pos13_37,pos19_55,pos26_76,pos30_88,pos31_91,pos40_118",0.441079
7,"pos11_31,pos13_37,pos19_55,pos33_97,pos35_103,pos36_106,pos4_10",0.512930
7,"pos11_31,pos13_37,pos19_55,pos33_97,pos35_103,pos36_106,pos5_13",0.587844
7,"pos11_31,pos13_37,pos19_55,pos33_97,pos35_103,pos36_106,pos40_118",0.556804
7,"pos11_31,pos13_37,pos19_55,pos33_97,pos35_103,pos4_10,pos5_13",0.512930
7,"pos11_31,pos13_37,pos19_55,pos33_97,pos36_106,pos4_10,pos5_13",0.512930
7,"pos11_31,pos13_37,pos19_55,pos35_103,pos36_106,pos4_10,pos5_13",0.682298
7,"pos11_31,pos13_37,pos19_55,pos24_72,pos36_106,pos4_10,pos5_13",0.688145
7,"pos11_31,pos13_37,pos19_55,pos24_72,pos30_88,pos4_10,pos5_13",0.689758
7,"pos11_31,pos13_37,pos19_55,pos24_72,pos30_88,pos31_91,pos5_13",0.779164
7,"pos11_31,pos13_37,pos19_55,pos24_72,pos30_88,pos31_91,pos40_118",0.740826
7,"pos11_31,pos13_37,pos25_75,pos29_85,pos43_127,pos6_16,pos9_25",0.548781
7,"pos11_31,pos13_37,pos25_75,pos29_85,pos43_127,pos6_16,pos7_19",0.835102
7,"pos11_31,pos13_37,pos25_75,pos29_85,pos43_127,pos4_10,pos5_13",0.692867
7,"pos11_31,pos13_37,pos25_75,pos29_85,pos41_121,pos6_16,pos9_25",0.512945
7,"pos11_31,pos13_37,pos25_75,pos29_85,pos41_121,pos6_16,pos7_19",0.788519
7,"pos11_31,pos13_37,pos25_75,pos29_85,pos41_121,pos4_10,pos5_13",0.648001
7,"pos11_31,pos13_37,pos25_75,pos29_85,pos33_97,pos35_103,pos7_19",0.633583
7,"pos11_31,pos13_37,pos25_75,pos29_85,pos33_97,pos35_103,pos36_106",0.640999
7,"pos11_31,pos13_37,pos25_75,pos29_85,pos33_97,pos35_103,pos4_10",0.488136
7,"pos11_31,pos13_37,pos25_75,pos29_85,pos33_97,pos35_103,pos5_13",0.561985
7,"pos11_31,pos13_37,pos25_75,pos29_85,pos33_97,pos35_103,pos40_118",0.531196
7,"pos11_31,pos13_37,pos25_75,pos29_85,pos33_97,pos36_106,pos4_10",0.488136
7,"pos11_31,pos13_37,pos25_75,pos29_85,pos33_97,pos36_106,pos5_13",0.561985
7,"pos11_31,pos13_37,pos25_75,pos29_85,pos33_97,pos36_106,pos40_118",0.531196
7,"pos11_31,pos13_37,pos25_75,pos29_85,pos33_97,pos4_10,pos5_13",0.488136
7,"pos11_31,pos13_37,pos25_75,pos29_85,pos35_103,pos36_106,pos4_10",0.655565
7,"pos11_31,pos13_37,pos25_75,pos29_85,pos35_103,pos36_106,pos5_13",0.743328
7,"pos11_31,pos13_37,pos25_75,pos29_85,pos35_103,pos36_106,pos40_118",0.705552
7,"pos11_31,pos13_37,pos25_75,pos29_85,pos35_103,pos4_10,pos5_13",0.655565
7,"pos11_31,pos13_37,pos25_75,pos29_85,pos36_106,pos4_10,pos5_13",0.683452
7,"pos11_31,pos13_37,pos25_75,pos29_85,pos30_88,pos4_10,pos5_13",0.694229
7,"pos11_31,pos13_37,pos25_75,pos29_85,pos30_88,pos31_91,pos5_13",0.783116
7,"pos11_31,pos13_37,pos25_75,pos29_85,pos30_88,pos31_91,pos40_118",0.745030
7,"pos11_31,pos13_37,pos25_75,pos26_76,pos43_127,pos6_16,pos7_19",0.508933
7,"pos11_31,pos13_37,pos25_75,pos26_76,pos43_127,pos4_10,pos5_13",0.411016
7,"pos11_31,pos13_37,pos25_75,pos26_76,pos41_121,pos6_16,pos7_19",0.473378
7,"pos11_31,pos13_37,pos25_75,pos26_76,pos35_103,pos36_106,pos5_13",0.440931
7,"pos11_31,pos13_37,pos25_75,pos26_76,pos35_103,pos36_106,pos40_118",0.411312
7,"pos11_31,pos13_37,pos25_75,pos26_76,pos36_106,pos4_10,pos5_13",0.403200
7,"pos11_31,pos13_37,pos25_75,pos26_76,pos30_88,pos4_10,pos5_13",0.412215
7,"pos11_31,pos13_37,pos25_75,pos26_76,pos30_88,pos31_91,pos5_13",0.472579
7,"pos11_31,pos13_37,pos25_75,pos26_76,pos30_88,pos31_91,pos40_118",0.442648
7,"pos11_31,pos13_37,pos25_75,pos33_97,pos35_103,pos36_106,pos4_10",0.515653
7,"pos11_31,pos13_37,pos25_75,pos33_97,pos35_103,pos36_106,pos5_13",0.590568
7,"pos11_31,pos13_37,pos25_75,pos33_97,pos35_103,pos36_106,pos40_118",0.559528
7,"pos11_31,pos13_37,pos25_75,pos33_97,pos35_103,pos4_10,pos5_13",0.515653
7,"pos11_31,pos13_37,pos25_75,pos33_97,pos36_106,pos4_10,pos5_13",0.515653
7,"pos11_31,pos13_37,pos25_75,pos35_103,pos36_106,pos4_10,pos5_13",0.685273
7,"pos11_31,pos13_37,pos29_85,pos33_97,pos35_103,pos36_106,pos4_10",0.492754
7,"pos11_31,pos13_37,pos29_85,pos33_97,pos35_103,pos36_106,pos5_13",0.566603
7,"pos11_31,pos13_37,pos29_85,pos33_97,pos35_103,pos36_106,pos40_118",0.535814
7,"pos11_31,pos13_37,pos29_85,pos33_97,pos35_103,pos4_10,pos5_13",0.492754
7,"pos11_31,pos13_37,pos29_85,pos33_97,pos36_106,pos4_10,pos5_13",0.492754
7,"pos11_31,pos13_37,pos29_85,pos35_103,pos36_106,pos4_10,pos5_13",0.660183
7,"pos11_31,pos13_37,pos33_97,pos35_103,pos36_106,pos4_10,pos5_13",0.520272
7,"pos11_31,pos22_66,pos37_109,pos3_7,pos43_127,pos6_16,pos7_19",0.454549
7,"pos11_31,pos22_66,pos37_109,pos3_7,pos43_127,pos4_10,pos5_13",0.454549
7,"pos11_31,pos22_66,pos37_109,pos3_7,pos41_121,pos6_16,pos7_19",0.416966
7,"pos11_31,pos22_66,pos37_109,pos3_7,pos41_121,pos4_10,pos5_13",0.416966
7,"pos11_31,pos22_66,pos37_109,pos39_115,pos43_127,pos6_16,pos7_19",0.479595
7,"pos11_31,pos22_66,pos37_109,pos39_115,pos41_121,pos6_16,pos7_19",0.479595
7,"pos11_31,pos22_66,pos23_69,pos3_7,pos43_127,pos6_16,pos7_19",0.455763
7,"pos11_31,pos22_66,pos23_69,pos3_7,pos43_127,pos4_10,pos5_13",0.455763
7,"pos11_31,pos22_66,pos23_69,pos3_7,pos41_121,pos6_16,pos7_19",0.418180
7,"pos11_31,pos22_66,pos23_69,pos3_7,pos41_121,pos4_10,pos5_13",0.418180
7,"pos11_31,pos22_66,pos23_69,pos39_115,pos43_127,pos6_16,pos7_19",0.480898
7,"pos11_31,pos22_66,pos23_69,pos39_115,pos41_121,pos6_16,pos7_19",0.480898
7,"pos11_31,pos22_66,pos23_69,pos25_75,pos29_85,pos43_127,pos6_16",0.700416
7,"pos11_31,pos22_66,pos23_69,pos25_75,pos29_85,pos43_127,pos9_25",0.477996
7,"pos11_31,pos22_66,pos23_69,pos25_75,pos29_85,pos43_127,pos7_19",0.726290
7,"pos11_31,pos22_66,pos23_69,pos25_75,pos29_85,pos43_127,pos4_10",0.569652
7,"pos11_31,pos22_66,pos23_69,pos25_75,pos29_85,pos43_127,pos5_13",0.650044
7,"pos11_31,pos22_66,pos23_69,pos25_75,pos29_85,pos41_121,pos6_16",0.654484
7,"pos11_31,pos22_66,pos23_69,pos25_75,pos29_85,pos41_121,pos9_25",0.442811
7,"pos11_31,pos22_66,pos23_69,pos25_75,pos29_85,pos41_121,pos7_19",0.680359
7,"pos11_31,pos22_66,pos23_69,pos25_75,pos29_85,pos41_121,pos4_10",0.525438
7,"pos11_31,pos22_66,pos23_69,pos25_75,pos29_85,pos41_121,pos5_13",0.604349
7,"pos11_31,pos22_66,pos23_69,pos25_75,pos29_85,pos6_16,pos9_25",0.449324
7,"pos11_31,pos22_66,pos23_69,pos25_75,pos29_85,pos6_16,pos7_19",0.701778
7,"pos11_31,pos22_66,pos23_69,pos25_75,pos29_85,pos33_97,pos35_103",0.521811
7,"pos11_31,pos22_66,pos23_69,pos25_75,pos29_85,pos33_97,pos7_19",0.514395
7,"pos11_31,pos22_66,pos23_69,pos25_75,pos29_85,pos33_97,pos36_106",0.521811
7,"pos11_31,pos22_66,pos23_69,pos25_75,pos29_85,pos33_97,pos5_13",0.446171
7,"pos11_31,pos22_66,pos23_69,pos25_75,pos29_85,pos33_97,pos40_118",0.417410
7,"pos11_31,pos22_66,pos23_69,pos25_75,pos29_85,pos35_103,pos7_19",0.688189
7,"pos11_31,pos22_66,pos23_69,pos25_75,pos29_85,pos35_103,pos36_106",0.695842
7,"pos11_31,pos22_66,pos23_69,pos25_75,pos29_85,pos35_103,pos4_10",0.532883
7,"pos11_31,pos22_66,pos23_69,pos25_75,pos29_85,pos35_103,pos5_13",0.612150
7,"pos11_31,pos22_66,pos23_69,pos25_75,pos29_85,pos35_103,pos40_118",0.576402
7,"pos11_31,pos22_66,pos23_69,pos25_75,pos29_85,pos36_106,pos4_10",0.560238
7,"pos11_31,pos22_66,pos23_69,pos25_75,pos29_85,pos36_106,pos5_13",0.640481
7,"pos11_31,pos22_66,pos23_69,pos25_75,pos29_85,pos36_106,pos40_118",0.604423
7,"pos11_31,pos22_66,pos23_69,pos25_75,pos29_85,pos30_88,pos4_10",0.571014
7,"pos11_31,pos22_66,pos23_69,pos25_75,pos29_85,pos30_88,pos31_91",0.735305
7,"pos11_31,pos22_66,pos23_69,pos25_75,pos29_85,pos30_88,pos5_13",0.651405
7,"pos11_31,pos22_66,pos23_69,pos25_75,pos29_85,pos30_88,pos40_118",0.615347
7,"pos11_31,pos22_66,pos23_69,pos25_75,pos29_85,pos4_10,pos5_13",0.571014
7,"pos11_31,pos22_66,pos23_69,pos25_75,pos29_85,pos31_91,pos5_13",0.651405
7,"pos11_31,pos22_66,pos23_69,pos25_75,pos29_85,pos31_91,pos40_118",0.615347
7,"pos11_31,pos22_66,pos23_69,pos25_75,pos26_76,pos43_127,pos6_16",0.409891
7,"pos11_31,pos22_66,pos23_69,pos25_75,pos26_76,pos43_127,pos7_19",0.427905
7,"pos11_31,pos22_66,pos23_69,pos25_75,pos26_76,pos6_16,pos7_19",0.411090
7,"pos11_31,pos22_66,pos23_69,pos25_75,pos26_76,pos35_103,pos36_106",0.403393
7,"pos11_31,pos22_66,pos23_69,pos25_75,pos26_76,pos30_88,pos31_91",0.434714
7,"pos11_31,pos22_66,pos23_69,pos25_75,pos43_127,pos6_16,pos9_25",0.472534
7,"pos11_31,pos22_66,pos23_69,pos25_75,pos43_127,pos6_16,pos7_19",0.730953
7,"pos11_31,pos22_66,pos23_69,pos25_75,pos43_127,pos4_10,pos5_13",0.598916
7,"pos11_31,pos22_66,pos23_69,pos25_75,pos41_121,pos6_16,pos9_25",0.437349
7,"pos11_31,pos22_66,pos23_69,pos25_75,pos41_121,pos6_16,pos7_19",0.685022
7,"pos11_31,pos22_66,pos23_69,pos25_75,pos41_121,pos4_10,pos5_13",0.554702
7,"pos11_31,pos22_66,pos23_69,pos25_75,pos33_97,pos35_103,pos7_19",0.542742
7,"pos11_31,pos22_66,pos23_69,pos25_75,pos33_97,pos35_103,pos36_106",0.550158
7,"pos11_31,pos22_66,pos23_69,pos25_75,pos33_97,pos35_103,pos4_10",0.407700
7,"pos11_31,pos22_66,pos23_69,pos25_75,pos33_97,pos35_103,pos5_13",0.474311
7,"pos11_31,pos22_66,pos23_69,pos25_75,pos33_97,pos35_103,pos40_118",0.445298
7,"pos11_31,pos22_66,pos23_69,pos25_75,pos33_97,pos36_106,pos4_10",0.407700
7,"pos11_31,pos22_66,pos23_69,pos25_75,pos33_97,pos36_106,pos5_13",0.474311
7,"pos11_31,pos22_66,pos23_69,pos25_75,pos33_97,pos36_106,pos40_118",0.445298
7,"pos11_31,pos22_66,pos23_69,pos25_75,pos33_97,pos4_10,pos5_13",0.407700
7,"pos11_31,pos22_66,pos23_69,pos25_75,pos35_103,pos36_106,pos4_10",0.562148
7,"pos11_31,pos22_66,pos23_69,pos25_75,pos35_103,pos36_106,pos5_13",0.642480
7,"pos11_31,pos22_66,pos23_69,pos25_75,pos35_103,pos36_106,pos40_118",0.606480
7,"pos11_31,pos22_66,pos23_69,pos25_75,pos35_103,pos4_10,pos5_13",0.562148
7,"pos11_31,pos22_66,pos23_69,pos25_75,pos36_106,pos4_10,pos5_13",0.589502
7,"pos11_31,pos22_66,pos23_69,pos25_75,pos30_88,pos4_10,pos5_13",0.591116
7,"pos11_31,pos22_66,pos23_69,pos25_75,pos30_88,pos31_91,pos5_13",0.672425
7,"pos11_31,pos22_66,pos23_69,pos25_75,pos30_88,pos31_91,pos40_118",0.636115
7,"pos11_31,pos22_66,pos23_69,pos29_85,pos43_127,pos6_16,pos9_25",0.448066
7,"pos11_31,pos22_66,pos23_69,pos29_85,pos43_127,pos6_16,pos7_19",0.700416
7,"pos11_31,pos22_66,pos23_69,pos29_85,pos43_127,pos4_10,pos5_13",0.569652
7,"pos11_31,pos22_66,pos23_69,pos29_85,pos41_121,pos6_16,pos9_25",0.412881
7,"pos11_31,pos22_66,pos23_69,pos29_85,pos41_121,pos6_16,pos7_19",0.654484
7,"pos11_31,pos22_66,pos23_69,pos29_85,pos41_121,pos4_10,pos5_13",0.525438
7,"pos11_31,pos22_66,pos23_69,pos29_85,pos33_97,pos35_103,pos7_19",0.514395
7,"pos11_31,pos22_66,pos23_69,pos29_85,pos33_97,pos35_103,pos36_106",0.521811
7,"pos11_31,pos22_66,pos23_69,pos29_85,pos33_97,pos35_103,pos5_13",0.446171
7,"pos11_31,pos22_66,pos23_69,pos29_85,pos33_97,pos35_103,pos40_118",0.417410
7,"pos11_31,pos22_66,pos23_69,pos29_85,pos33_97,pos36_106,pos5_13",0.446171
7,"pos11_31,pos22_66,pos23_69,pos29_85,pos33_97,pos36_106,pos40_118",0.417410
7,"pos11_31,pos22_66,pos23_69,pos29_85,pos35_103,pos36_106,pos4_10",0.532883
7,"pos11_31,pos22_66,pos23_69,pos29_85,pos35_103,pos36_106,pos5_13",0.612150
7,"pos11_31,pos22_66,pos23_69,pos29_85,pos35_103,pos36_106,pos40_118",0.576402
7,"pos11_31,pos22_66,pos23_69,pos29_85,pos35_103,pos4_10,pos5_13",0.532883
7,"pos11_31,pos22_66,pos23_69,pos29_85,pos36_106,pos4_10,pos5_13",0.560238
7,"pos11_31,pos22_66,pos23_69,pos29_85,pos30_88,pos4_10,pos5_13",0.571014
7,"pos11_31,pos22_66,pos23_69,pos29_85,pos30_88,pos31_91,pos5_13",0.651405
7,"pos11_31,pos22_66,pos23_69,pos29_85,pos30_88,pos31_91,pos40_118",0.615347
7,"pos11_31,pos22_66,pos23_69,pos26_76,pos43_127,pos6_16,pos7_19",0.409891
7,"pos11_31,pos22_66,pos23_69,pos33_97,pos35_103,pos36_106,pos4_10",0.407700
7,"pos11_31,pos22_66,pos23_69,pos33_97,pos35_103,pos36_106,pos5_13",0.474311
7,"pos11_31,pos22_66,pos23_69,pos33_97,pos35_103,pos36_106,pos40_118",0.445298
7,"pos11_31,pos22_66,pos23_69,pos33_97,pos35_103,pos4_10,pos5_13",0.407700
7,"pos11_31,pos22_66,pos23_69,pos33_97,pos36_106,pos4_10,pos5_13",0.407700
7,"pos11_31,pos22_66,pos23_69,pos35_103,pos36_106,pos4_10,pos5_13",0.562148
7,"pos11_31,pos22_66,pos23_69,pos24_72,pos36_106,pos4_10,pos5_13",0.589502
7,"pos11_31,pos22_66,pos23_69,pos24_72,pos30_88,pos4_10,pos5_13",0.591116
7,"pos11_31,pos22_66,pos23_69,pos24_72,pos30_88,pos31_91,pos5_13",0.672425
7,"pos11_31,pos22_66,pos23_69,pos24_72,pos30_88,pos31_91,pos40_118",0.636115
7,"pos11_31,pos22_66,pos25_75,pos29_85,pos43_127,pos6_16,pos9_25",0.448066
7,"pos11_31,pos22_66,pos25_75,pos29_85,pos43_127,pos6_16,pos7_19",0.700416
7,"pos11_31,pos22_66,pos25_75,pos29_85,pos43_127,pos4_10,pos5_13",0.569652
7,"pos11_31,pos22_66,pos25_75,pos29_85,pos41_121,pos6_16,pos9_25",0.412881
7,"pos11_31,pos22_66,pos25_75,pos29_85,pos41_121,pos6_16,pos7_19",0.654484
7,"pos11_31,pos22_66,pos25_75,pos29_85,pos41_121,pos4_10,pos5_13",0.525438
7,"pos11_31,pos22_66,pos25_75,pos29_85,pos33_97,pos35_103,pos7_19",0.514395
7,"pos11_31,pos22_66,pos25_75,pos29_85,pos33_97,pos35_103,pos36_106",0.521811
7,"pos11_31,pos22_66,pos25_75,pos29_85,pos33_97,pos35_103,pos5_13",0.446171
7,"pos11_31,pos22_66,pos25_75,pos29_85,pos33_97,pos35_103,pos40_118",0.417410
7,"pos11_31,pos22_66,pos25_75,pos29_85,pos33_97,pos36_106,pos5_13",0.446171
7,"pos11_31,pos22_66,pos25_75,pos29_85,pos33_97,pos36_106,pos40_118",0.417410
7,"pos11_31,pos22_66,pos25_75,pos29_85,pos35_103,pos36_106,pos4_10",0.532883
7,"pos11_31,pos22_66,pos25_75,pos29_85,pos35_103,pos36_106,pos5_13",0.612150
7,"pos11_31,pos22_66,pos25_75,pos29_85,pos35_103,pos36_106,pos40_118",0.576402
7,"pos11_31,pos22_66,pos25_75,pos29_85,pos35_103,pos4_10,pos5_13",0.532883
7,"pos11_31,pos22_66,pos25_75,pos29_85,pos36_106,pos4_10,pos5_13",0.560238
7,"pos11_31,pos22_66,pos25_75,pos29_85,pos30_88,pos4_10,pos5_13",0.571014
7,"pos11_31,pos22_66,pos25_75,pos29_85,pos30_88,pos31_91,pos5_13",0.651405
7,"pos11_31,pos22_66,pos25_75,pos29_85,pos30_88,pos31_91,pos40_118",0.615347
7,"pos11_31,pos22_66,pos25_75,pos26_76,pos43_127,pos6_16,pos7_19",0.409891
7,"pos11_31,pos22_66,pos25_75,pos33_97,pos35_103,pos36_106,pos4_10",0.407700
7,"pos11_31,pos22_66,pos25_75,pos33_97,pos35_103,pos36_106,pos5_13",0.474311
7,"pos11_31,pos22_66,pos25_75,pos33_97,pos35_103,pos36_106,pos40_118",0.445298
7,"pos11_31,pos22_66,pos25_75,pos33_97,pos35_103,pos4_10,pos5_13",0.407700
7,"pos11_31,pos22_66,pos25_75,pos33_97,pos36_106,pos4_10,pos5_13",0.407700
7,"pos11_31,pos22_66,pos25_75,pos35_103,pos36_106,pos4_10,pos5_13",0.562148
7,"pos11_31,pos22_66,pos29_85,pos33_97,pos35_103,pos36_106,pos5_13",0.446171
7,"pos11_31,pos22_66,pos29_85,pos33_97,pos35_103,pos36_106,pos40_118",0.417410
7,"pos11_31,pos22_66,pos29_85,pos35_103,pos36_106,pos4_10,pos5_13",0.532883
7,"pos11_31,pos22_66,pos33_97,pos35_103,pos36_106,pos4_10,pos5_13",0.407700
7,"pos11_31,pos23_69,pos25_75,pos29_85,pos43_127,pos6_16,pos9_25",0.500807
7,"pos11_31,pos23_69,pos25_75,pos29_85,pos43_127,pos6_16,pos7_19",0.774146
7,"pos11_31,pos23_69,pos25_75,pos29_85,pos43_127,pos4_10,pos5_13",0.634990
7,"pos11_31,pos23_69,pos25_75,pos29_85,pos41_121,pos6_16,pos9_25",0.464970
7,"pos11_31,pos23_69,pos25_75,pos29_85,pos41_121,pos6_16,pos7_19",0.727563
7,"pos11_31,pos23_69,pos25_75,pos29_85,pos41_121,pos4_10,pos5_13",0.590124
7,"pos11_31,pos23_69,pos25_75,pos29_85,pos33_97,pos35_103,pos7_19",0.577483
7,"pos11_31,pos23_69,pos25_75,pos29_85,pos33_97,pos35_103,pos36_106",0.584899
7,"pos11_31,pos23_69,pos25_75,pos29_85,pos33_97,pos35_103,pos4_10",0.435114
7,"pos11_31,pos23_69,pos25_75,pos29_85,pos33_97,pos35_103,pos5_13",0.506343
7,"pos11_31,pos23_69,pos25_75,pos29_85,pos33_97,pos35_103,pos40_118",0.476042
7,"pos11_31,pos23_69,pos25_75,pos29_85,pos33_97,pos36_106,pos4_10",0.435114
7,"pos11_31,pos23_69,pos25_75,pos29_85,pos33_97,pos36_106,pos5_13",0.506343
7,"pos11_31,pos23_69,pos25_75,pos29_85,pos33_97,pos36_106,pos40_118",0.476042
7,"pos11_31,pos23_69,pos25_75,pos29_85,pos33_97,pos4_10,pos5_13",0.435114
7,"pos11_31,pos23_69,pos25_75,pos29_85,pos35_103,pos36_106,pos4_10",0.597688
7,"pos11_31,pos23_69,pos25_75,pos29_85,pos35_103,pos36_106,pos5_13",0.682831
7,"pos11_31,pos23_69,pos25_75,pos29_85,pos35_103,pos36_106,pos40_118",0.645544
